id1,id2,score
21427,52925,0.9455424547195435
23257,81217,0.945524275302887
25850,111571,0.9455041885375977
47144,110806,0.9454832673072815
8496,107817,0.9453675150871277
42438,59908,0.9453572034835815
11205,43765,0.9453473687171936
50446,58859,0.9453079104423523
33222,51356,0.9453057050704956
45237,50798,0.9452866315841675
21006,51389,0.9452815055847168
42429,111164,0.9452630281448364
31973,58927,0.9452447891235352
10970,50684,0.9451117515563965
12824,43328,0.9451040029525757
76554,92744,0.9450666904449463
6602,53016,0.9450315833091736
1418,43365,0.9450128674507141
46741,53517,0.9449576139450073
33426,46645,0.9449293613433838
8061,29374,0.9449048042297363
109923,117407,0.9448987245559692
30201,44797,0.9448903799057007
42439,57200,0.9448376893997192
30834,59441,0.9448071122169495
81121,83756,0.9447650909423828
30773,44924,0.9447091221809387
10128,31145,0.9446731805801392
52922,59305,0.944660484790802
11390,43116,0.9446593523025513
41046,98606,0.944623589515686
790,61924,0.9445934891700745
58827,106992,0.9445689916610718
5897,63120,0.9445347785949707
108632,117123,0.944521427154541
11145,80515,0.9444811344146729
44479,48471,0.9444730281829834
7085,43068,0.9444247484207153
20538,59937,0.9444233179092407
32707,58845,0.9443743824958801
49968,56854,0.9443544149398804
1574,80682,0.9442414045333862
22180,62168,0.94419264793396
25692,59768,0.9441770315170288
9087,87863,0.9441531896591187
33360,47606,0.9440988898277283
42438,51185,0.9440963864326477
2443,92974,0.9440758228302002
31410,110924,0.9440444707870483
55374,110148,0.9440104961395264
82821,116953,0.9439384937286377
58692,117167,0.943895697593689
53069,57539,0.9438804388046265
26436,59144,0.9438633918762207
63950,91455,0.9438209533691406
988,62629,0.943807065486908
6621,50341,0.9437664747238159
21960,58454,0.9436853528022766
1328,11157,0.9436595439910889
43050,45081,0.9436426758766174
33013,52770,0.9436339735984802
751,112388,0.9436330795288086
34561,59782,0.9435921907424927
21129,32172,0.9435800909996033
20293,30448,0.9435562491416931
64351,92951,0.9435473680496216
22529,50740,0.9435158967971802
27455,57725,0.9435145258903503
27037,52443,0.9434799551963806
50502,117318,0.9434715509414673
143,43519,0.9434604644775391
10875,111899,0.9434545040130615
52834,89112,0.9434233903884888
844,41854,0.9433983564376831
27275,30752,0.9433935880661011
50488,111969,0.9433609247207642
4560,45158,0.9433568716049194
30540,50262,0.9432870149612427
9043,100516,0.9432522654533386
65747,94788,0.9432487487792969
81361,83444,0.9432287216186523
9222,29403,0.9432129859924316
43688,64809,0.9431920051574707
20205,110372,0.9431803226470947
59027,62421,0.9431268572807312
22630,45046,0.9429980516433716
24694,46788,0.9429841041564941
33060,57679,0.942966878414154
10494,50918,0.9428938627243042
47384,56848,0.9428838491439819
42275,111178,0.9428500533103943
1402,54082,0.9428324699401855
5787,40932,0.9427973031997681
41412,110939,0.9427732229232788
87,43654,0.9427685737609863
34119,115965,0.9427462816238403
6353,57813,0.942717432975769
64298,92375,0.9426637887954712
8746,41997,0.9426625967025757
22437,58851,0.9426110982894897
32629,46154,0.9425351619720459
21486,26961,0.942521333694458
32270,55976,0.9425132274627686
56805,111671,0.9424970746040344
50454,111996,0.9424768686294556
9711,86461,0.9424546957015991
22462,45357,0.9424436092376709
12824,59533,0.9424431324005127
50999,111164,0.9424168467521667
27063,52020,0.9423738718032837
22550,52785,0.9423568844795227
59622,109475,0.942328929901123
8290,59714,0.9420870542526245
53174,57830,0.9420523643493652
12260,115634,0.9420061111450195
47560,53213,0.9419861435890198
21427,97096,0.9419765472412109
22745,58966,0.9418853521347046
24390,43685,0.9418540000915527
21504,27001,0.9417850971221924
48084,81146,0.9417790174484253
34475,50967,0.9417409896850586
13195,29952,0.9416701197624207
6006,53204,0.9416571855545044
9554,86562,0.9416362047195435
11285,85011,0.9416337013244629
32437,56454,0.941565990447998
8147,58845,0.9415603280067444
54193,91643,0.9415357708930969
46987,55054,0.9415159225463867
29108,52035,0.9414997100830078
11879,43321,0.9414539933204651
31391,55566,0.9414474964141846
31169,56117,0.9413813352584839
52185,116526,0.941360592842102
22446,51031,0.9413481950759888
22205,56944,0.9413410425186157
21915,56569,0.9412881135940552
42227,111464,0.9412859678268433
57662,108560,0.9412371516227722
7893,46313,0.9411360025405884
20545,50514,0.9411062002182007
21314,88319,0.9410990476608276
45806,58995,0.9410761594772339
9225,57407,0.9410604238510132
7085,42583,0.9410445690155029
30070,50024,0.9410272240638733
59601,108887,0.9410258531570435
18432,28637,0.9409760236740112
21517,52420,0.9409754872322083
21516,52438,0.9409306049346924
47663,60580,0.9408990144729614
7520,111021,0.9408125877380371
20949,51291,0.94077467918396
60845,84658,0.9407597184181213
33551,46267,0.9407557249069214
51264,57360,0.940699577331543
32742,46387,0.9406452775001526
11813,80763,0.9406353235244751
1668,111537,0.9406312704086304
22986,47705,0.9406088590621948
81071,83868,0.940587043762207
28881,42363,0.9405602216720581
10010,58729,0.9405443668365479
22236,55775,0.940521240234375
28398,111009,0.9405159950256348
46241,111136,0.9405070543289185
17346,116814,0.9405010938644409
51185,59908,0.9404945373535156
57870,110910,0.9404924511909485
59802,109395,0.9404608607292175
13267,86830,0.9404240846633911
10960,57443,0.9403971433639526
22465,111309,0.9403878450393677
22791,50097,0.9403772354125977
20205,56301,0.9403748512268066
47501,89665,0.9403622150421143
5926,116448,0.9403152465820312
239,12136,0.9403064250946045
27229,109801,0.9403039216995239
33019,109015,0.9403022527694702
44773,50040,0.9402865171432495
30651,52195,0.9402665495872498
9521,79750,0.9402462840080261
11033,42969,0.9401997327804565
21068,45769,0.9401788711547852
62754,92640,0.940127432346344
31690,51254,0.9401010274887085
21452,107518,0.9400953054428101
8032,17101,0.940043032169342
20139,49975,0.940029501914978
30747,44976,0.9400091767311096
12607,24013,0.9400044679641724
21553,78671,0.9399933815002441
21571,52635,0.9399851560592651
80457,85336,0.9399605393409729
24347,112889,0.9399344325065613
21197,32381,0.9399298429489136
110688,117538,0.9398650527000427
21691,33244,0.9398640394210815
9784,61622,0.9398170709609985
27063,41834,0.9398130178451538
21175,57510,0.9397905468940735
41823,92360,0.9397823810577393
31063,50606,0.9397290945053101
92243,115931,0.939713716506958
11637,87198,0.939685046672821
32415,46048,0.9396651983261108
45194,50684,0.9396435022354126
45154,57386,0.9396302103996277
8271,21315,0.9396083354949951
12824,23761,0.9396076202392578
4934,63528,0.9395929574966431
51359,79775,0.9395588636398315
52006,58120,0.9395101070404053
9328,56242,0.9395068883895874
22587,45114,0.9395009279251099
50568,58689,0.9394977688789368
51400,59092,0.9394703507423401
8269,41755,0.9394564628601074
31069,59808,0.9394429922103882
8182,59408,0.9393972158432007
53182,106834,0.9393775463104248
21218,57249,0.9393372535705566
11130,50495,0.9393140077590942
34,80647,0.9392474889755249
64871,93991,0.9392306804656982
27428,58944,0.9391943216323853
51317,59698,0.9391734600067139
27095,58147,0.9391008615493774
51320,111552,0.9390521049499512
5548,81148,0.939050555229187
10309,57194,0.9390345215797424
43610,50031,0.938910722732544
10318,42583,0.9388939142227173
106273,116094,0.9388601183891296
15255,40310,0.9388400316238403
12136,112203,0.9388387203216553
1067,83024,0.9388321042060852
22863,56259,0.9387924075126648
7819,111058,0.9387695789337158
11820,84569,0.9387201070785522
39538,93770,0.9386934638023376
51924,59714,0.9386609792709351
21037,51472,0.9386197328567505
30047,56379,0.9386060237884521
33498,53392,0.9386022090911865
22583,42949,0.9385986328125
50684,109176,0.9385977983474731
64774,93644,0.938585638999939
25829,31665,0.9385493993759155
1061,46331,0.9385284185409546
21931,33120,0.9385130405426025
30199,56301,0.9385083913803101
27407,58704,0.9384469389915466
26674,51908,0.9384104013442993
48422,59085,0.9383553266525269
48422,84132,0.9383553266525269
43078,45037,0.9383506774902344
20930,51284,0.9383206367492676
1437,83044,0.9383141994476318
33168,58827,0.9382402300834656
1693,111168,0.9382339119911194
51358,111490,0.938227653503418
20418,44933,0.9382010698318481
68054,87808,0.9381840229034424
30312,58215,0.9381675720214844
11124,50514,0.9381461143493652
22791,30202,0.9380934238433838
13117,56854,0.938090443611145
45979,51796,0.938087522983551
12743,81161,0.9380855560302734
63678,103006,0.9380631446838379
7172,111509,0.9380521178245544
143,12657,0.9380391836166382
33092,110896,0.9379847645759583
1827,42378,0.9379194378852844
20420,30704,0.937872588634491
13225,22850,0.9378708600997925
57030,107921,0.937868595123291
81735,113330,0.9378072023391724
47113,63900,0.937782347202301
32197,56646,0.937721848487854
10032,111671,0.9377056360244751
7178,88168,0.9375845193862915
31109,58505,0.9375345706939697
1075,5903,0.9375131130218506
21443,32782,0.9374846816062927
53134,55295,0.9374595880508423
7299,32938,0.9374314546585083
8673,32415,0.9374058246612549
56649,83711,0.9373711347579956
22107,107643,0.9373458623886108
32885,46441,0.9373118877410889
22881,43775,0.9372895359992981
43275,80560,0.9372605085372925
46089,57048,0.9372579455375671
48078,81132,0.9372166395187378
31292,45301,0.9372124075889587
22529,31179,0.9371991157531738
22602,30937,0.9371650218963623
10697,59801,0.9371538162231445
62756,85834,0.9371002912521362
31169,45227,0.9370026588439941
42748,50859,0.9369862675666809
22393,51191,0.936921238899231
7379,78671,0.9369171261787415
22975,60590,0.9369150400161743
33318,53193,0.9368008375167847
20273,30388,0.9367974996566772
27520,32938,0.9367631673812866
8815,58051,0.9367274045944214
5543,33508,0.9366590976715088
1252,40933,0.9366225600242615
6075,82579,0.9366207122802734
45496,51209,0.9365772008895874
27101,56782,0.9365077018737793
30612,44925,0.9364633560180664
20701,50873,0.9364367723464966
22166,55389,0.9364006519317627
8924,51660,0.9363305568695068
33977,47113,0.9363229274749756
10960,50684,0.9362965226173401
55457,88109,0.9362955093383789
43626,56048,0.9362791776657104
81378,83407,0.9362511038780212
81146,83722,0.9361478686332703
64457,83690,0.936129629611969
21452,88663,0.9361062049865723
23189,47716,0.936082124710083
8632,21211,0.9360198974609375
78992,88465,0.936002254486084
62337,85813,0.9359952211380005
24488,48422,0.9359728097915649
58308,115669,0.9359556436538696
1067,41245,0.9359301328659058
7085,78565,0.9359198808670044
33065,52862,0.9359179139137268
24941,110261,0.9359025955200195
32229,56800,0.9358199834823608
64202,92243,0.9357950687408447
8309,32629,0.9357374906539917
4090,91805,0.9357371926307678
30415,56059,0.9357196092605591
21149,32210,0.9357125759124756
34492,117473,0.9357000589370728
24171,47884,0.9356800317764282
32768,52063,0.9356765151023865
105909,115982,0.9355652332305908
51233,108560,0.9355466365814209
1402,43728,0.9355105757713318
61325,111863,0.9355076551437378
41859,51909,0.9355056881904602
78225,90026,0.9355056285858154
3394,39928,0.9354971647262573
47084,110825,0.9354798197746277
46420,52341,0.935460090637207
51092,108719,0.9354466199874878
64521,98322,0.9353946447372437
20314,30491,0.9353876113891602
53968,105909,0.9353840351104736
22957,97872,0.9353811144828796
20377,30578,0.9353452920913696
17931,111620,0.9353065490722656
51511,111508,0.935282826423645
20109,51082,0.9352792501449585
33331,47575,0.9352211356163025
46444,52472,0.9351612329483032
46947,59135,0.9351565837860107
76269,93472,0.9351349472999573
23725,80851,0.9351283311843872
5015,53649,0.9351091384887695
44734,56181,0.9351009130477905
8407,46152,0.935052752494812
23761,59533,0.935028076171875
959,41411,0.934989333152771
6452,89665,0.9349813461303711
10511,22101,0.9349780082702637
8106,99930,0.9349410533905029
46932,91325,0.9349108338356018
20868,31570,0.9349085092544556
62160,86833,0.9348888397216797
22385,59913,0.9348795413970947
58435,79775,0.9348405599594116
22749,27177,0.9348373413085938
30269,117447,0.9348251223564148
62283,88796,0.9348216652870178
16559,112069,0.9347921013832092
22850,49939,0.9347660541534424
47733,60909,0.9347600936889648
31167,109112,0.9346882104873657
23970,83932,0.934662938117981
1749,52027,0.9346494674682617
110825,116054,0.934638500213623
45194,57443,0.9346290826797485
51291,55282,0.934596598148346
844,88307,0.9345875978469849
21724,33249,0.9345680475234985
6676,57723,0.9345635175704956
6353,41052,0.9345576763153076
1498,56248,0.9344912767410278
21077,51565,0.934480607509613
11670,82888,0.9344580173492432
43369,50230,0.9344506859779358
21401,52117,0.9344351887702942
42378,117700,0.9344332218170166
5915,53255,0.9343926310539246
47144,53956,0.9343603849411011
74384,87339,0.9343519806861877
50469,59855,0.934287428855896
22279,32028,0.9342355728149414
20538,45088,0.9342297911643982
10436,61414,0.9341872930526733
51972,57750,0.9341492652893066
52481,116520,0.9341386556625366
26872,105143,0.9341338276863098
20949,31716,0.9341068267822266
13177,81435,0.9340817928314209
12824,43315,0.9340156316757202
81419,83377,0.9340081214904785
31592,55667,0.9339801669120789
22753,55567,0.9339267611503601
32565,57331,0.9339134693145752
58058,117422,0.9338774681091309
5806,53258,0.9338699579238892
52013,58338,0.9338659048080444
105930,115995,0.933801531791687
22575,45147,0.9338011741638184
23683,80882,0.9337759017944336
1265,76844,0.933768630027771
51727,57859,0.9337453842163086
27012,52423,0.9337359070777893
34516,39712,0.9337332844734192
32938,46474,0.9336821436882019
51277,108493,0.9336598515510559
21457,50389,0.933626651763916
11126,43029,0.9336243867874146
32776,88663,0.9335936307907104
41690,78278,0.9335892200469971
31456,56781,0.9335787296295166
32316,57671,0.9335429072380066
107314,111023,0.9335380792617798
7729,111032,0.9334741234779358
21540,32910,0.9334701895713806
43623,44769,0.9334348440170288
21425,52141,0.9334209561347961
5424,76910,0.9334174394607544
30826,50382,0.9334025979042053
27276,109660,0.9333919286727905
214,60971,0.93338543176651
22226,45957,0.933384358882904
8626,103425,0.9333183765411377
20333,30475,0.9332839846611023
63202,90715,0.9332739114761353
33552,46268,0.9332656860351562
33147,107003,0.9332630634307861
21519,33323,0.9332585334777832
43734,85325,0.9332518577575684
20786,117182,0.9332088828086853
10741,111859,0.9332023859024048
26535,108792,0.933181881904602
96,12612,0.9331790804862976
20530,30964,0.9331709742546082
27081,30020,0.9331547021865845
5176,91086,0.9331496953964233
22076,27492,0.9331477880477905
21706,57860,0.9331475496292114
9684,31716,0.9330539703369141
20085,23074,0.9330530166625977
63637,87291,0.9330469369888306
21811,54626,0.9330024123191833
63956,82164,0.9329892992973328
21011,31888,0.932964563369751
33522,45110,0.9329254031181335
31417,45379,0.9329200983047485
31130,50701,0.9329096078872681
4803,53752,0.932900071144104
21932,107047,0.93288254737854
30819,58046,0.932876706123352
30510,50235,0.9328133463859558
67413,97977,0.9328006505966187
20576,51974,0.9327964782714844
3729,92056,0.9327887892723083
1638,59883,0.9327781200408936
33312,56609,0.9327641725540161
8626,19751,0.9327142834663391
28775,112403,0.9326901435852051
20892,51192,0.9326266050338745
22503,59538,0.9326244592666626
82223,94114,0.9325754642486572
4638,33867,0.9325474500656128
42022,56739,0.9325339794158936
20280,30379,0.9325329065322876
43473,83970,0.9324134588241577
12739,23313,0.9323999285697937
6823,52897,0.932399570941925
51722,59473,0.932392954826355
32218,52634,0.9323230981826782
22293,51539,0.9323018193244934
27568,46645,0.932292103767395
15200,110819,0.9322914481163025
47731,83377,0.9322555065155029
45049,59608,0.9321553111076355
4989,33706,0.9321125745773315
24340,24609,0.9320806264877319
12361,59085,0.9320622682571411
12361,84132,0.9320622682571411
11465,111522,0.9320578575134277
50803,57417,0.9320535063743591
24944,117046,0.9320414066314697
21984,32935,0.9320339560508728
8438,62205,0.9320303201675415
22330,31856,0.931999921798706
8440,111212,0.9319272041320801
41385,93986,0.9319086074829102
11957,43315,0.9319024085998535
34263,64200,0.9318980574607849
8645,58690,0.9318767786026001
53590,116259,0.9318608045578003
27472,32492,0.9318431615829468
23916,60877,0.9318329691886902
96105,116140,0.9318318367004395
3752,40283,0.9317947030067444
30214,56792,0.9317922592163086
46285,116254,0.9317917823791504
20959,108459,0.9317817687988281
168,43493,0.9317728877067566
61640,111590,0.9317613840103149
50575,57487,0.9317480325698853
7432,52020,0.9317362308502197
6931,79029,0.9317007064819336
20777,108844,0.9316978454589844
9711,31686,0.9316790103912354
33222,116728,0.9315903782844543
16807,112793,0.9314815402030945
8317,32623,0.9314412474632263
83215,112907,0.9314148426055908
66374,95940,0.9313920736312866
20634,58658,0.9313830137252808
45204,50701,0.9313598275184631
20979,31815,0.9313485622406006
33126,52804,0.9313272833824158
51486,111455,0.9313254356384277
5343,90969,0.931318998336792
22928,43756,0.931286096572876
51082,104803,0.9312843084335327
3165,107949,0.9312705993652344
31797,51360,0.9312478303909302
20171,58147,0.931246280670166
34889,83065,0.9311990737915039
164,83937,0.9311965703964233
32908,52498,0.9311946034431458
12183,27182,0.9311766028404236
59191,116334,0.9311325550079346
51252,58403,0.9311164617538452
24267,81403,0.9311150312423706
64750,96929,0.931086540222168
20394,50297,0.9310851693153381
1914,110866,0.9310773611068726
352,50532,0.9310531616210938
7414,47151,0.9310393333435059
12838,60686,0.9309960603713989
7794,110916,0.9309865832328796
33066,55839,0.9309842586517334
21694,33640,0.9309695363044739
51111,108692,0.930968701839447
29999,55870,0.9309588670730591
45248,50818,0.9309402108192444
23176,24727,0.9309372901916504
29951,44708,0.9309341907501221
7881,52144,0.9308891296386719
47172,115984,0.9308536052703857
8031,59137,0.9308475852012634
12760,23335,0.9308004379272461
52967,57070,0.9307514429092407
74875,97712,0.9307469129562378
57200,108607,0.9307291507720947
3869,91920,0.9306991100311279
1061,29003,0.9306812286376953
83072,87677,0.9306772947311401
22783,30201,0.9306514859199524
22486,25608,0.9306256175041199
10397,30651,0.9306060075759888
9416,57429,0.9305910468101501
22101,88465,0.930571436882019
21083,51568,0.930526077747345
50497,55812,0.9305061101913452
32325,45957,0.9303689002990723
24551,80871,0.9303654432296753
34188,46265,0.9303649663925171
21867,58293,0.9303639531135559
51878,59714,0.9303569197654724
39186,61935,0.9303236603736877
52775,116621,0.9303095936775208
20901,31635,0.9303091764450073
10031,111674,0.930290699005127
57899,108250,0.9302676916122437
50325,80159,0.9302636384963989
45481,51206,0.9302563667297363
47842,60653,0.9302257299423218
46204,51975,0.9302234053611755
43701,60600,0.9302049875259399
50747,111838,0.9301964044570923
10975,55341,0.9301937818527222
45072,58222,0.9301732182502747
12856,30525,0.9301329851150513
63771,91584,0.9301042556762695
58436,81362,0.930072546005249
9834,79891,0.9300435781478882
33677,47141,0.9300410151481628
12910,60686,0.9300320148468018
8454,32640,0.9300130009651184
22520,117254,0.9299671649932861
51106,112346,0.9299231767654419
8801,57027,0.9299063682556152
60686,115738,0.9298639297485352
10511,78992,0.9298604726791382
47144,105927,0.929858922958374
4621,63708,0.9298584461212158
32454,57544,0.9298440217971802
20170,30097,0.9298093914985657
32743,58120,0.9298030138015747
50841,55965,0.9297992587089539
53093,58878,0.9297884702682495
25817,51243,0.929776132106781
12361,24488,0.9297562837600708
7359,62633,0.9297263622283936
50206,56878,0.9297260046005249
11394,43116,0.9297211170196533
46453,52446,0.9296827912330627
27536,116586,0.9296771287918091
32176,51657,0.9296647310256958
7691,32822,0.9296575784683228
32828,52333,0.9296293258666992
6028,82394,0.9296044111251831
9332,111485,0.9295995235443115
10970,45194,0.9295976758003235
75464,95785,0.9295926094055176
21140,26265,0.929576575756073
15722,40753,0.9295668005943298
7760,56264,0.9295240044593811
56805,86188,0.9295172095298767
20566,59890,0.9295001029968262
22649,85325,0.9294970035552979
50709,111889,0.929484486579895
42911,45194,0.9294808506965637
61349,85625,0.9293646216392517
12751,43601,0.9293443560600281
5787,85942,0.9293392300605774
4803,46890,0.9293278455734253
50623,86750,0.9293093681335449
50391,112341,0.9292967915534973
5777,89430,0.92926424741745
53505,106496,0.9292569160461426
9952,20879,0.9292556047439575
6908,110902,0.9292474985122681
81303,83533,0.929236650466919
50555,58385,0.9292097091674805
33173,116555,0.929185152053833
12917,60686,0.9291701316833496
30936,50480,0.9291542768478394
32940,107267,0.929123044013977
43415,60437,0.9290974140167236
11154,50571,0.9289959669113159
52841,58098,0.9289798736572266
4803,30306,0.928946852684021
5068,110829,0.9289419651031494
9721,111475,0.9289299249649048
1063,99531,0.9289142489433289
57268,117182,0.9289019107818604
79545,111429,0.9288887977600098
24246,60621,0.9288349151611328
656,7283,0.9288201332092285
24086,56708,0.928817629814148
7688,59872,0.9288084506988525
51007,108813,0.9287952184677124
5215,116235,0.9287879467010498
12881,43654,0.9287858009338379
4705,86244,0.9287831783294678
21896,33214,0.9287732839584351
46377,52246,0.9287580251693726
11181,82928,0.9287206530570984
51093,99804,0.9287149310112
32227,108058,0.9286795258522034
25829,108529,0.92867112159729
20109,56534,0.9286242723464966
51609,55292,0.9286117553710938
33020,88947,0.9285731315612793
55412,106571,0.9284970164299011
81122,83766,0.9284504055976868
64202,115931,0.9284362196922302
52221,107465,0.9284133911132812
1368,80286,0.9284069538116455
7359,32910,0.9283990859985352
959,6846,0.928375780582428
50354,112050,0.9283702373504639
1498,44772,0.9283173680305481
6917,33046,0.928307831287384
12413,112326,0.9282587766647339
1811,87030,0.9282528162002563
7762,55143,0.9282019138336182
51905,79110,0.9281810522079468
20871,57147,0.9281631708145142
9044,115643,0.9280872344970703
31130,45204,0.9280010461807251
76963,92098,0.928000807762146
7098,52515,0.9279785752296448
40933,53235,0.927970290184021
13139,22963,0.9279641509056091
10252,79930,0.9279601573944092
31716,55282,0.9278643727302551
43665,83533,0.9278558492660522
51572,57174,0.9278399348258972
30968,45114,0.9278208017349243
27196,44872,0.9278079271316528
1402,13069,0.9277969598770142
60046,80908,0.9277846813201904
20244,30282,0.9277729988098145
56693,116775,0.9277510643005371
34218,116826,0.9277505874633789
1735,57149,0.9277481436729431
7359,21540,0.9277036190032959
43728,54082,0.9276830554008484
81040,83920,0.9276788234710693
69750,104444,0.9276679158210754
34061,47172,0.9276540875434875
52581,116660,0.927649974822998
51145,86265,0.9276446104049683
21506,31964,0.9276374578475952
60023,109568,0.9276107549667358
32910,52500,0.9275939464569092
6513,19689,0.9275595545768738
32415,54538,0.9274999499320984
4870,91170,0.927462100982666
22553,43734,0.9274552464485168
1749,56956,0.9274462461471558
1914,116119,0.9274446964263916
10895,57443,0.927375078201294
22221,59614,0.927367091178894
1638,45041,0.9273301959037781
21745,106846,0.927327573299408
21691,116525,0.9273098707199097
6068,116471,0.927282989025116
20775,31391,0.9272539019584656
31179,50740,0.9272337555885315
30419,50219,0.9272006750106812
42571,61629,0.9271993041038513
13030,56063,0.9271949529647827
41307,82831,0.9271767139434814
9293,79596,0.9271503686904907
32232,57162,0.9271440505981445
22320,51427,0.9270949363708496
46947,53801,0.9270437955856323
20442,86209,0.9270294904708862
8360,57588,0.9270246028900146
17021,110913,0.9269203543663025
52443,107345,0.9269109964370728
22139,57149,0.9269033074378967
21944,52935,0.9268943071365356
4937,41323,0.9268883466720581
42583,82975,0.9268748164176941
27582,47605,0.926866888999939
32517,58949,0.9268546104431152
31868,55568,0.9268481135368347
42197,57407,0.9268310070037842
22377,51241,0.9267212152481079
78741,84671,0.9267146587371826
7820,27500,0.9266619682312012
41859,79110,0.9266400337219238
12881,103764,0.9266372919082642
11979,80161,0.9266276359558105
8307,111123,0.9265873432159424
4803,24488,0.9265658855438232
47057,54094,0.9265580773353577
31340,50918,0.9265363216400146
21150,31095,0.9265196323394775
13230,22863,0.9265038967132568
43356,84421,0.9264949560165405
53016,110875,0.9264817237854004
34443,47451,0.9264496564865112
50776,56155,0.9264311790466309
39647,92788,0.9263766407966614
30998,45147,0.9263404011726379
78573,82506,0.9263143539428711
51093,111244,0.9263001680374146
42149,111164,0.9262983798980713
24790,109759,0.9262796640396118
77229,91765,0.9262696504592896
21283,32587,0.9262681603431702
9768,61623,0.9262650012969971
21232,45969,0.9262546300888062
12309,60885,0.9261963367462158
40427,47062,0.9261584281921387
12887,111458,0.9261355400085449
10989,30049,0.9261276721954346
6424,57916,0.9260923862457275
897,104515,0.9260785579681396
30032,49999,0.926044762134552
9416,51448,0.9260417819023132
6957,112024,0.9260331392288208
26548,62168,0.9260280132293701
43119,45019,0.9260103702545166
5649,103134,0.925961434841156
33649,53607,0.9259152412414551
40859,77918,0.9258998036384583
30935,43512,0.9258900880813599
51906,58868,0.9258707165718079
30060,50008,0.9258524775505066
22449,58690,0.9258220791816711
28998,111203,0.9258205890655518
22575,30998,0.9258061647415161
8074,52041,0.9257622957229614
33808,116083,0.925761342048645
8803,84168,0.9257254600524902
30954,109377,0.9256923198699951
44961,53201,0.9256726503372192
31627,45488,0.9256515502929688
43425,60404,0.925646185874939
20223,30201,0.925635576248169
20193,50060,0.9256203174591064
39173,112509,0.9256195425987244
11978,80403,0.9255620241165161
9846,57200,0.9255330562591553
32883,88769,0.9255110025405884
28531,112719,0.9254388213157654
27391,31262,0.9254346489906311
7366,52559,0.925382137298584
52455,58200,0.9253789782524109
13072,39205,0.9253406524658203
57358,108560,0.9253290891647339
82347,116035,0.9252817630767822
836,111159,0.9252732396125793
50861,57049,0.9252442121505737
82821,105303,0.9251710772514343
46331,76013,0.9251445531845093
57810,85576,0.9251385927200317
3901,105909,0.9251339435577393
9711,28881,0.9251226186752319
75450,97070,0.9251009225845337
31686,86461,0.9250575304031372
49360,95005,0.9250342845916748
33417,53293,0.925006628036499
31460,51030,0.9249957799911499
7085,41412,0.9249890446662903
64813,93181,0.9249815940856934
43336,44891,0.9249625205993652
31468,55858,0.924942135810852
45029,58434,0.9249330759048462
105240,111312,0.9249311685562134
5464,53429,0.9249122142791748
20794,50984,0.9248905777931213
50578,110986,0.9248865842819214
27591,90680,0.9248861074447632
53109,116528,0.9248784184455872
58135,116528,0.9248784184455872
34516,64464,0.924865186214447
51233,108542,0.924858570098877
53127,57769,0.9247997999191284
47786,83413,0.924781858921051
7564,52422,0.9247667193412781
52041,78992,0.9247585535049438
42540,51041,0.9247456789016724
33366,57821,0.9247400760650635
8230,17058,0.9246991872787476
53195,116475,0.9246871471405029
51942,56784,0.924683690071106
47545,56484,0.9246605038642883
45379,50993,0.924645721912384
41286,104515,0.9246279001235962
32352,52833,0.9246212840080261
6006,56957,0.9245879054069519
33535,53442,0.9245733022689819
20716,55860,0.9245524406433105
514,6931,0.9245167970657349
11957,23761,0.9244952201843262
7432,41834,0.9244740009307861
33157,53016,0.9244732856750488
47407,52330,0.9244633913040161
110810,116054,0.9244558811187744
7247,32953,0.9243810772895813
42911,57443,0.924317479133606
31192,56939,0.9243083596229553
32378,57773,0.924292802810669
4297,110816,0.9242714643478394
43103,84972,0.9242467284202576
29099,96492,0.9242451786994934
10333,105256,0.9242353439331055
32671,58728,0.924232006072998
11367,115498,0.9242252111434937
41412,107285,0.9241818189620972
48422,53752,0.9241300821304321
46655,53293,0.9241268634796143
24548,80870,0.9241247773170471
17029,41835,0.9241176843643188
47489,56377,0.9241160154342651
22674,109690,0.9240883588790894
30607,52785,0.9240671992301941
21006,45645,0.9240217804908752
32358,59035,0.924012303352356
22289,32022,0.924004077911377
53801,59135,0.9239878058433533
22465,50967,0.9239827394485474
51878,79147,0.9239764213562012
45214,53620,0.9239645004272461
62605,82697,0.923835277557373
5075,46884,0.9238144755363464
20124,29951,0.9238110184669495
51209,55923,0.9238066077232361
21591,88947,0.9237995147705078
105255,115873,0.9237961173057556
29990,43701,0.9237891435623169
28002,81142,0.923782467842102
45452,51176,0.9237803816795349
31691,45540,0.9237585067749023
46125,79105,0.9237430095672607
163,43484,0.9236993789672852
45523,56832,0.9236899614334106
13069,43602,0.9236764311790466
17917,111616,0.9236608147621155
57820,60733,0.9236449003219604
22184,32450,0.9236325621604919
34114,47236,0.9236292243003845
25671,55455,0.923620879650116
47960,59566,0.9235751628875732
51030,55456,0.9235729575157166
21519,44965,0.9235679507255554
57325,108648,0.92356276512146
98592,110913,0.9235498905181885
53962,54751,0.9235490560531616
52833,58369,0.9235419034957886
8983,57574,0.9235410094261169
30522,47227,0.9235137701034546
50593,57386,0.9235117435455322
80491,111968,0.923506498336792
32371,55898,0.9234955310821533
21988,52588,0.9234819412231445
8696,41283,0.9234614372253418
13055,103807,0.9234609603881836
26786,54054,0.9234287142753601
50513,54609,0.9234122037887573
52020,111023,0.9234069585800171
27165,54085,0.9234060049057007
